3,3,11,8,6,8,10,3,3,6,11,10,11,5,9,11,5,11,3,11,10,10,11,11,11,8,8,3,3,6,6,3,3,3,3,3,3,11,11,11,11,11,2,9,11,11,10,3,3,3,7,6,11,11,11,2,6,6,7,11,6,6,3,3,6,11,8,10,10,3,3,6,3,11,2,11,11,2,6,2,9,3,3,9,3,6,8,3,3,3,6,3,3,3,11,3,9,3,3,3,3,3,11,11,2,9,11,2,11,8,5,11,6,6,11,11,6,11,8,10,5,11,8,3,9,11,5,9,11,2,11,2,11,11,5,11,5,9,11,11,2,9,11,11,11,11,5,9,3,3,11,5,9,3,3,6,6,11,6,2,6,3,11,5,9,11,5,9,3,7,6,11,5,9,11,5,11,2,11,11,11,11,11,6,10,10,11,11,11,3,3,3,3,3,3,11,5,11,11,11
3,11,8,5,11,5,9,3,3,3,3,3,3,3,3,11,8,8,5,9,3,3,3,11,5,11,8,10,11,8,6,2,11,11,11,10,11,10,10,10,11,5,11,5,11,11,8,5,11,11,5,11,2,9,3,11,11,11,5,9,11,11,5,11,8,6,3,3,3,3,6,2,9,11,10,3,6,11,2,11,11,10,3,3,3,3,3,3,9,3,6,6,10,11,2,11,11,8,10,10,5,11,5,11,6,11,8,6,6,3,3,3,3,3,3,6,11,11,11,10,11,5,11,8,6,6,11,11,3,3,3,3,11,5,9,11,2,11,2,6,11,11,5,9,11,8,10,5,11,11,3,3,3,3,3,6,3,6,2,9,11,11,8,5,9,3,6,10,3,3,3,11,5,9,3,3,3,3,3,3,11,8,5,11,2,11,11,10,5,11,11,8,10,11,11,8,8,10,10,6
3,3,3,3,3,3,6,6,2,6,11,2,11,11,11,5,11,6,6,6,8,3,3,3,3,11,6,7,11,6,11,5,9,11,8,5,9,11,5,9,3,3,3,3,3,6,3,11,8,10,3,3,3,3,3,3,6,6,6,6,7,6,6,8,10,11,2,9,3,3,3,3,11,11,2,11,11,5,9,11,5,11,10,10,10,11,2,11,8,5,11,2,11,10,5,9,3,6,6,6,2,11,10,5,11,10,3,3,6,6,6,11,2,9,3,3,3,11,5,9,3,3,6,10,3,11,8,5,11,8,10,10,11,11,5,11,5,11,10,10,11,11,5,11,8,3,3,3,6,6,3,11,6,3,11,2,6,3,3,3,3,3,11,2,6,3,3,3,3,11,2,9,11,6,7,6,6,8,6,6,11,2,6,7,6,6,10,3,3,9,11,2,6,2,11,11,11,11,5,9
3,3,7,6,3,3,11,6,3,3,3,3,7,11,3,3,3,6,10,11,5,9,11,10,6,11,10,11,2,6,7,11,11,3,3,7,11,11,8,3,11,8,8,5,9,11,2,9,3,6,7,11,11,11,6,7,6,11,3,3,6,8,3,3,11,3,3,3,3,11,10,11,6,6,6,6,8,5,11,11,11,11,5,11,11,11,11,11,2,6,6,8,3,3,3,3,3,3,3,3,6,3,3,11,5,11,2,11,10,11,5,9,3,3,3,3,3,3,3,11,2,9,11,2,9,11,11,3,6,3,6,6,2,11,8,8,6,3,3,3,3,7,11,10,11,11,2,6,11,5,9,11,11,8,5,11,8,5,11,5,11,3,3,3,11,8,10,10,6,10,3,3,7,6,6,3,3,3,6,6,11,11,11,6,3,3,6,11,5,11,6,7,6,11,5,11,5,9,3,3
3,11,10,11,11,3,3,3,11,3,11,8,3,3,7,11,2,11,10,5,11,11,6,10,11,6,3,3,3,3,3,3,3,3,3,9,11,11,6,10,6,11,5,9,3,3,3,11,3,6,3,11,11,2,9,3,3,11,11,8,5,9,11,5,11,6,6,8,3,3,3,3,3,11,11,11,5,11,5,11,8,3,3,3,3,3,3,3,3,3,3,3,3,11,5,9,11,6,11,8,3,3,3,3,6,6,11,11,8,10,3,11,5,11,11,11,11,11,2,6,9,11,2,6,3,3,9,3,3,3,6,6,11,11,11,5,11,3,3,3,3,11,11,8,5,11,5,9,3,3,3,6,11,11,2,6,6,8,3,3,3,7,6,3,3,6,3,11,5,11,6,3,3,3,3,6,3,3,3,6,3,3,3,3,3,3,9,3,3,3,11,10,5,9,3,3,3,3,3,11
3,11,2,11,11,5,9,11,2,6,3,3,11,5,11,5,9,11,5,11,11,6,10,10,3,3,3,3,3,6,3,6,3,11,5,11,5,11,6,11,11,10,10,11,6,8,6,10,11,11,5,11,2,6,6,8,3,3,11,3,3,3,3,3,3,7,6,6,11,11,5,9,3,3,3,3,6,3,11,11,5,11,6,6,3,11,5,9,11,11,11,8,6,6,7,6,6,11,8,10,6,10,3,11,11,8,8,10,11,11,5,11,2,11,11,11,11,5,11,11,5,9,3,3,3,3,3,6,11,11,10,6,10,6,11,6,11,2,11,2,11,6,6,11,2,11,5,11,11,2,9,3,3,3,11,3,3,9,11,11,5,9,3,6,6,3,3,3,3,3,3,3,3,11,11,3,11,2,9,3,3,3,3,3,11,5,11,11,5,9,3,7,6,6,6,3,3,3,3,11
3,6,11,8,10,11,11,5,9,11,5,9,3,3,6,6,3,6,11,8,3,3,6,6,7,6,7,6,3,11,2,11,5,11,11,11,10,11,2,9,11,8,8,3,7,11,6,11,8,3,6,3,11,8,5,9,11,11,11,5,9,11,11,6,11,8,10,10,11,8,5,11,6,2,6,11,6,6,10,10,3,3,3,3,3,7,6,8,5,11,5,9,3,11,11,6,3,3,3,3,3,3,3,3,3,3,3,3,3,11,6,3,11,8,3,11,11,2,9,3,3,3,3,11,8,8,5,9,11,5,9,11,11,2,6,8,3,3,3,3,3,3,3,3,6,3,6,2,6,3,7,6,10,10,11,10,5,11,2,9,11,10,5,11,5,9,3,6,11,11,8,6,10,5,11,10,3,3,3,3,3,11,2,9,3,6,6,11,5,9,11,8,8,5,9,11,11,5,9,11
3,3,3,11,5,11,11,6,3,11,5,9,11,5,9,3,3,3,3,11,6,8,5,9,11,5,9,3,3,3,3,11,11,6,3,3,3,3,11,11,5,11,2,11,5,9,3,3,3,6,11,5,11,11,8,3,9,3,3,11,6,3,3,3,3,3,3,3,3,3,3,3,3,11,11,8,8,10,11,5,11,3,3,11,11,5,11,3,3,3,3,3,11,6,6,3,11,6,6,3,3,3,11,2,9,11,11,8,3,3,11,5,9,3,7,11,6,11,5,9,3,3,6,7,6,11,6,3,11,2,6,3,3,3,3,3,3,3,3,3,6,10,3,3,3,3,11,5,9,3,7,6,6,6,11,8,10,11,5,9,11,10,10,11,8,3,3,3,3,11,11,5,11,3,3,3,3,3,3,3,3,3,3,9,11,8,5,11,3,3,3,3,11,10,11,5,11,8,8,5
3,3,3,11,11,3,3,3,11,2,6,11,11,2,9,11,5,9,3,3,6,3,3,3,3,3,3,11,6,8,5,11,11,2,6,3,9,3,3,3,3,6,6,6,7,11,11,11,2,11,2,9,11,2,11,3,3,3,11,11,11,6,11,2,6,6,3,11,6,3,11,2,9,3,3,6,6,3,3,3,3,3,3,3,6,6,11,8,5,11,11,5,9,3,11,5,9,3,3,3,6,10,10,11,11,5,11,2,11,6,6,11,11,11,11,3,7,6,10,10,6,6,6,10,11,11,8,3,3,9,11,2,11,6,2,11,5,9,11,11,11,8,5,9,11,5,9,11,8,5,11,3,3,3,11,6,3,3,11,2,11,11,11,6,3,3,7,6,6,6,6,3,11,3,11,11,6,6,3,3,3,3,3,6,10,11,6,11,11,2,11,2,6,3,3,3,7,6,8,3
3,3,3,3,3,3,7,6,6,3,3,3,3,6,11,11,5,11,11,11,6,3,3,3,9,11,5,11,10,3,3,3,3,3,3,3,6,9,3,3,3,3,3,3,11,11,2,11,8,6,6,11,11,5,9,3,11,8,5,11,5,11,11,11,2,11,6,7,11,11,10,10,11,11,6,6,8,10,5,9,11,8,5,9,11,11,5,11,5,9,11,5,11,8,3,3,3,3,3,3,11,5,9,11,6,6,3,3,9,11,10,3,3,3,3,3,3,11,11,5,9,11,5,9,3,9,3,11,5,9,3,11,11,8,3,3,11,5,11,5,11,6,3,3,3,3,6,6,10,11,2,11,5,11,5,9,3,3,11,5,9,11,8,10,11,2,6,9,3,3,3,3,3,3,3,3,3,6,10,11,6,6,3,11,3,3,3,3,3,3,3,11,5,9,11,11,2,9,3,3
3,3,11,5,11,5,9,3,3,11,5,11,11,11,8,3,11,10,6,11,2,11,6,3,3,3,3,3,3,3,6,10,11,8,5,9,11,6,11,5,11,11,5,11,11,11,3,11,2,11,3,6,7,11,5,11,5,11,5,9,11,10,11,3,3,3,9,3,3,7,6,11,11,8,6,6,11,11,8,6,11,11,11,3,11,5,11,6,11,6,11,6,6,3,3,6,11,8,10,6,11,5,11,5,9,11,5,11,8,3,3,3,3,3,3,11,10,3,6,6,6,9,11,6,3,3,3,3,3,3,3,3,3,3,3,3,6,6,9,3,3,6,11,8,6,11,11,2,9,11,6,6,10,11,11,11,6,3,6,6,3,3,6,6,9,3,11,5,11,2,11,5,9,3,6,11,11,5,11,2,6,10,11,2,9,11,10,6,3,6,11,2,11,6,11,8,5,9,3,11
3,3,3,3,3,11,2,11,11,5,9,11,3,3,11,11,11,6,8,6,7,6,3,6,3,3,3,6,8,10,11,11,11,11,2,9,11,3,11,8,10,11,10,11,11,8,3,3,3,6,11,8,5,11,2,11,11,11,11,5,9,11,6,7,6,6,3,9,3,3,11,11,5,9,3,11,5,11,5,11,11,6,6,3,6,6,6,11,6,3,6,3,3,3,11,2,6,3,3,3,11,5,9,3,6,11,8,10,3,3,3,9,3,3,3,6,6,3,3,11,11,5,11,2,9,3,3,3,3,3,3,6,10,5,9,3,6,6,8,3,9,3,3,3,6,11,8,5,9,11,6,6,3,3,6,11,6,11,10,3,3,3,11,10,3,3,6,6,11,6,6,6,10,11,5,9,11,3,3,3,6,11,6,8,5,11,10,11,3,3,3,3,3,11,11,11,6,11,6,6
3,3,3,11,2,11,2,11,8,6,3,6,3,3,11,5,11,2,11,11,8,10,3,3,11,5,11,11,2,11,2,9,3,3,3,3,3,3,3,6,11,2,9,3,11,11,10,10,10,5,11,10,11,11,11,6,11,11,3,3,11,2,6,11,11,11,11,2,11,10,5,9,3,3,11,6,10,3,6,6,11,11,6,11,11,8,3,3,9,3,3,3,3,3,3,11,8,6,3,6,11,11,8,6,6,11,6,3,11,6,6,6,11,6,10,10,5,11,8,6,6,7,6,11,5,9,3,3,11,3,3,3,3,3,11,11,6,11,6,11,6,6,3,3,3,3,3,3,3,3,3,3,6,11,11,8,8,5,11,11,11,5,9,3,3,3,3,3,3,3,3,3,11,11,3,3,3,3,7,6,9,3,6,11,2,11,5,9,11,6,3,3,3,3,3,7,11,3,9,11
3,3,3,3,6,8,10,10,6,3,3,11,8,5,11,10,11,11,11,5,9,11,6,2,6,3,3,11,5,11,6,6,3,3,6,3,3,3,6,6,10,5,11,11,6,10,11,8,10,6,9,11,6,3,3,3,3,3,3,11,11,8,3,3,3,11,11,6,10,6,11,5,9,11,10,5,11,11,5,9,11,5,11,5,11,5,9,11,8,3,3,3,3,3,3,3,6,10,5,9,11,8,5,11,5,11,8,6,6,11,5,11,6,3,3,3,3,3,3,11,10,5,11,8,3,3,11,11,3,3,3,11,8,6,3,3,3,3,3,3,3,3,11,10,11,8,5,11,8,5,9,11,2,6,6,11,3,3,3,11,11,3,6,9,11,11,8,3,11,6,6,6,8,5,11,11,11,8,3,11,10,6,3,6,3,6,11,5,9,11,10,11,11,5,9,11,5,11,3,3
3,3,9,11,6,3,11,8,3,11,2,11,3,3,3,3,6,6,8,8,5,11,2,9,11,6,11,11,11,11,11,5,11,11,5,11,5,9,11,3,3,3,3,3,3,3,3,3,11,10,11,8,5,9,11,8,5,9,11,2,6,8,3,3,3,3,9,3,3,3,3,11,5,9,3,11,6,3,3,3,11,8,8,5,9,3,3,3,3,6,3,3,3,3,3,3,6,6,11,6,10,11,6,6,11,5,9,11,11,10,11,10,10,6,11,2,11,3,3,6,3,11,3,11,5,11,2,6,3,11,8,10,10,11,11,8,3,3,3,6,6,11,10,3,11,6,11,2,11,11,6,10,11,5,11,3,11,5,11,5,9,11,11,5,9,3,6,11,6,6,10,10,11,11,6,8,3,3,3,3,3,3,3,6,8,8,5,9,11,11,2,9,3,3,3,6,8,6,11,3
3,3,7,11,11,6,6,3,3,3,3,11,11,8,3,6,6,11,6,6,3,3,3,3,9,3,3,11,8,5,11,11,11,8,8,10,5,11,3,3,3,3,11,2,11,6,7,11,8,10,6,3,7,6,11,11,11,5,11,5,9,11,2,9,3,3,3,11,3,3,3,11,11,3,11,3,3,3,3,3,3,3,3,6,8,10,3,3,11,2,11,2,6,8,5,9,3,6,10,11,2,6,11,5,9,11,5,9,3,11,11,3,3,6,11,11,5,9,11,8,6,3,3,3,11,6,6,11,11,11,8,5,11,8,10,3,6,11,5,11,5,9,3,3,6,6,3,6,3,6,3,3,11,8,8,10,11,5,9,11,2,11,11,10,11,11,2,9,11,8,10,11,2,6,10,11,3,3,11,8,3,3,11,2,9,3,9,11,6,9,11,6,8,3,3,11,2,9,3,3
5,11,10,11,2,9,11,11,8,10,6,7,11,8,5,9,3,6,8,5,9,3,3,3,6,9,11,5,9,3,3,3,11,3,3,3,3,11,11,8,10,3,3,6,8,5,9,3,6,6,6,6,6,6,3,11,11,5,9,11,8,10,5,9,11,11,3,7,6,6,8,5,11,10,11,5,11,11,5,9,11,2,9,11,5,11,6,7,6,11,11,2,11,2,6,8,6,3,3,3,3,11,11,11,11,6,3,3,3,3,3,3,3,3,3,11,2,6,10,6,2,6,11,11,6,9,11,8,10,11,11,3,3,3,6,3,3,6,6,3,3,3,3,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,8,3,3,3,3,7,11,8,8,5,9,11,10,10,11,2,9,11,5,11,2,6,11,5,9,3,3,3,3,3,6,10,11,11,11,8
5,9,3,11,5,11,8,3,3,11,6,3,3,3,3,3,11,2,6,9,11,3,6,8,3,11,2,6,3,3,3,11,10,3,3,3,9,11,6,6,3,3,3,11,6,6,3,3,3,3,11,6,8,5,11,8,5,9,3,11,11,10,3,3,3,3,3,3,3,11,6,11,2,9,3,3,6,6,8,3,3,3,3,11,5,9,11,11,5,11,2,6,3,3,3,11,6,11,11,8,10,5,9,3,3,6,3,11,6,9,3,3,3,6,11,11,11,3,11,11,5,9,3,11,11,8,8,10,6,11,5,11,3,3,6,11,6,8,6,6,10,5,11,5,11,11,5,11,3,3,3,6,7,6,3,3,3,3,6,6,11,11,11,11,8,3,11,11,3,3,3,3,3,3,3,3,3,3,3,3,11,6,3,3,3,3,3,3,6,3,3,3,7,11,5,9,11,5,9,11
5,11,11,6,3,3,3,11,10,11,8,10,3,6,6,11,11,2,11,2,9,3,7,11,3,3,3,3,3,3,3,3,3,6,10,11,11,6,3,3,3,3,3,3,7,11,8,10,5,11,11,11,3,3,6,3,3,3,3,3,3,11,5,11,11,10,11,8,8,6,6,3,3,3,11,2,9,3,3,3,11,2,9,3,3,3,11,11,8,5,11,11,5,11,5,11,8,3,3,11,6,6,11,5,9,11,5,9,3,3,6,6,3,7,6,6,8,3,11,11,5,9,3,3,3,3,3,3,3,3,3,3,3,11,8,5,11,2,9,11,3,3,9,3,3,3,3,3,3,11,5,9,3,3,3,6,11,11,6,3,3,3,3,6,11,2,11,8,3,11,5,9,3,3,6,11,5,11,5,11,8,3,3,11,3,3,3,3,3,3,3,3,3,11,6,8,5,9,11,10
5,9,3,3,3,3,6,6,10,3,6,11,6,10,11,5,11,8,3,3,6,6,11,6,6,6,8,10,11,11,2,11,6,7,6,2,9,11,11,3,9,3,3,11,11,3,3,6,11,8,10,6,3,3,3,3,3,11,2,6,6,10,11,5,9,11,11,5,9,3,6,11,11,5,11,8,6,11,11,11,6,11,2,11,11,10,5,9,11,3,9,11,11,11,11,11,11,8,3,7,11,6,10,3,11,11,11,6,8,3,3,11,5,11,10,6,10,6,3,9,11,11,6,7,6,3,3,11,6,6,6,6,2,6,6,7,6,11,5,9,11,11,10,6,11,5,9,11,6,10,10,11,2,9,3,3,11,11,11,8,10,10,6,6,3,11,10,10,3,9,3,3,3,3,3,3,3,3,3,3,6,6,11,5,9,3,3,3,3,3,7,6,7,11,2,6,8,5,9,3
5,9,11,5,11,5,9,11,11,11,8,5,11,11,5,11,2,6,11,8,10,10,5,9,3,6,6,11,11,11,5,9,11,3,3,3,6,3,7,6,10,11,8,3,3,3,3,6,7,6,3,3,9,3,3,6,11,3,3,3,3,7,11,5,9,11,2,6,6,9,11,8,8,5,11,11,11,6,11,2,11,11,5,9,3,9,11,10,5,9,11,6,2,11,5,11,8,10,11,5,9,3,9,3,3,3,3,11,6,11,3,11,5,11,2,9,11,2,9,11,5,11,2,6,3,9,11,10,5,11,6,3,3,3,3,3,3,11,11,8,8,3,3,11,10,3,3,3,3,3,3,3,3,3,3,3,7,6,7,11,8,10,10,11,3,3,3,3,3,6,6,3,11,5,11,11,11,11,5,11,11,2,6,7,11,11,8,5,9,11,11,10,5,11,5,11,2,11,11,11
5,11,10,11,2,11,6,11,11,5,9,11,11,11,3,3,3,11,8,8,8,6,3,6,3,9,11,5,9,11,8,10,11,11,8,5,11,11,11,6,8,3,11,10,11,11,8,3,3,3,3,3,11,5,11,2,11,11,5,9,11,6,6,11,11,11,11,3,6,8,10,3,3,3,3,3,3,3,6,11,5,9,11,11,5,11,6,8,8,5,11,6,10,10,10,11,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,3,3,11,6,11,2,6,8,5,9,3,7,6,8,5,11,10,6,6,10,11,5,11,10,6,11,8,3,3,3,3,3,3,6,3,3,3,3,3,3,3,6,7,11,6,6,3,11,11,11,2,11,11,5,9,3,3,11,5,11,5,11,3,3,3,3,3,6,8,10,5,11,5,9,11,5,11,2,9,3,11,11,5,9,11,2
5,9,3,3,3,3,11,11,10,11,8,5,9,11,6,11,5,11,10,11,8,5,11,8,6,3,3,3,3,11,11,6,11,6,3,3,3,3,3,11,11,3,6,6,11,8,6,3,9,11,6,10,11,11,11,8,10,10,6,7,11,5,11,11,5,9,11,5,11,5,11,3,6,8,10,5,11,3,3,3,3,3,11,2,11,2,6,7,6,11,11,11,8,6,6,11,2,6,6,10,10,10,11,2,11,2,9,3,3,6,3,6,6,10,11,11,11,2,9,11,2,11,8,5,9,3,3,3,3,3,3,3,3,3,3,11,11,5,11,11,6,10,3,6,3,11,8,6,11,6,11,5,11,6,11,5,11,2,6,11,11,11,11,5,9,3,11,2,9,3,3,11,5,11,11,10,5,9,11,11,6,11,8,6,6,3,7,11,6,11,11,2,11,11,3,3,6,10,3,11
5,11,11,3,3,3,11,8,3,11,2,11,5,9,11,11,3,7,6,3,3,11,8,3,11,8,5,9,3,3,3,3,6,10,5,9,3,9,11,6,11,11,5,9,11,11,5,11,11,6,6,3,3,3,3,3,3,3,3,11,11,2,6,11,8,5,9,3,3,3,3,3,11,6,7,11,11,6,11,6,3,11,6,3,3,3,3,3,3,3,11,11,8,8,6,6,6,6,3,3,3,3,9,11,3,6,6,3,11,5,9,11,2,11,11,11,5,9,3,3,3,6,11,2,9,3,3,11,2,9,3,3,3,9,11,10,3,6,2,11,2,6,11,10,6,7,6,9,3,3,3,6,11,3,3,3,11,11,8,10,11,8,6,11,6,3,11,5,9,3,3,3,3,3,6,11,8,6,6,11,11,6,8,8,8,3,3,11,8,6,10,10,5,9,3,3,6,6,3,3
5,9,3,3,3,3,3,3,11,5,9,3,3,11,11,11,5,9,3,6,8,3,3,11,11,3,3,3,3,3,3,9,11,2,11,5,9,3,6,11,5,9,11,11,8,6,11,2,9,11,8,6,6,3,3,3,3,3,3,11,11,8,10,5,9,3,3,3,9,11,6,3,11,5,11,11,5,11,2,6,11,2,6,11,8,10,11,3,3,3,11,11,5,11,11,2,11,11,5,9,3,11,11,3,3,3,7,6,3,11,11,5,11,11,10,3,3,3,3,3,11,5,11,2,11,11,5,11,2,9,3,3,3,6,6,3,6,3,3,3,3,3,3,3,3,3,9,11,8,8,5,9,11,11,10,11,11,2,11,6,11,5,11,6,11,11,11,11,5,11,2,6,11,2,9,11,11,6,9,3,3,3,3,11,11,2,11,11,11,11,11,3,3,3,6,6,10,5,11,10
5,9,3,3,3,3,11,2,11,5,11,10,11,5,9,11,5,11,3,6,10,11,6,11,11,2,11,6,6,11,6,3,3,3,3,6,6,7,11,11,8,3,3,11,6,11,6,6,11,8,10,11,2,9,3,6,10,10,11,5,9,11,6,11,8,5,9,3,3,6,3,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,5,11,5,11,11,5,11,5,11,11,6,6,3,3,3,3,3,6,3,3,3,11,2,9,11,5,11,8,6,10,11,2,6,11,6,6,3,6,2,6,10,11,8,6,7,6,11,11,11,11,3,6,3,3,3,6,3,7,11,5,11,5,11,8,8,5,9,3,11,6,6,8,3,6,6,8,5,11,11,5,9,3,3,11,8,3,3,3,3,3,11,5,11,11,11,3,3,3,3,3,3,7,11,8,6,3,3,6,10,11,11,2
5,11,2,9,11,2,9,11,11,10,6,11,6,10,6,9,11,2,9,11,6,3,11,11,5,11,11,11,2,11,10,5,11,8,10,11,6,6,3,3,3,3,3,6,6,2,9,3,3,3,6,6,3,6,6,6,3,3,3,3,3,3,3,3,11,6,3,3,3,3,3,3,3,3,3,11,10,10,10,10,5,11,8,8,5,11,5,11,2,6,6,6,6,11,2,6,3,11,10,11,11,8,3,3,3,11,11,5,11,5,11,6,6,6,11,3,6,10,10,10,6,6,3,3,11,2,6,8,3,3,9,3,3,6,2,6,11,2,9,3,3,6,11,8,3,6,10,11,5,11,8,5,9,3,9,3,3,6,11,2,9,3,3,9,11,11,11,11,8,10,10,11,5,9,3,3,3,3,11,5,11,10,3,11,11,2,11,11,11,6,3,6,3,3,3,6,10,3,3,3
5,11,5,9,11,2,11,3,11,10,10,11,11,6,11,5,11,11,8,6,6,6,3,11,5,11,11,8,10,11,6,11,8,3,11,5,11,11,2,6,2,11,6,3,3,3,7,11,11,2,9,11,2,11,8,10,11,3,3,3,3,6,3,11,6,3,3,7,6,9,3,3,3,9,3,3,3,3,3,3,3,3,3,3,6,9,11,5,11,11,5,9,3,3,11,10,6,10,11,6,3,3,9,3,3,3,3,3,6,11,6,6,3,11,6,6,8,10,5,9,3,3,3,3,11,5,9,11,11,11,6,11,11,11,8,5,9,3,3,3,3,6,11,8,6,3,3,3,11,6,10,6,3,3,3,3,6,11,8,8,3,6,3,3,3,3,6,3,6,11,2,9,3,11,6,11,2,6,6,6,9,3,11,10,3,3,3,3,3,3,3,3,3,6,7,11,6,9,11,11
5,11,3,11,8,5,9,3,3,11,5,9,3,3,11,2,6,6,3,3,6,3,6,3,3,7,6,8,8,10,10,11,8,5,9,3,3,3,3,3,3,3,3,3,9,11,5,11,11,6,6,10,11,5,11,11,11,5,9,11,8,5,9,11,3,11,11,2,11,2,6,10,10,5,11,5,9,3,3,3,3,3,6,3,6,3,3,11,6,6,6,8,5,9,3,3,11,6,9,3,3,11,11,11,11,2,11,2,11,5,9,11,2,9,11,11,2,11,6,6,10,3,3,3,6,6,11,11,5,9,11,2,6,9,3,3,3,6,6,6,3,11,8,5,9,3,3,3,3,3,3,11,11,6,6,11,11,11,8,6,8,3,6,6,11,8,8,6,6,11,10,11,6,11,11,5,11,11,11,5,9,11,11,11,2,11,11,11,5,9,3,6,11,2,6,6,6,10,10,11
5,11,6,3,3,3,3,11,8,6,3,3,3,3,3,3,6,3,11,2,6,7,6,8,10,3,3,3,3,3,3,6,3,6,8,10,6,11,2,6,10,11,8,3,6,6,6,6,11,6,6,6,3,3,6,11,2,9,3,3,6,6,3,6,6,6,8,10,3,11,11,5,11,6,8,10,11,11,2,6,3,3,3,3,3,3,3,3,11,2,9,11,2,6,6,6,11,10,11,2,11,11,6,11,5,11,2,11,8,3,3,3,11,11,3,3,3,3,3,9,3,6,6,11,11,6,3,3,11,8,10,3,3,3,3,3,6,11,8,8,3,3,3,3,3,3,3,3,6,3,3,3,3,6,8,5,11,10,6,10,5,9,11,5,9,3,3,3,6,8,10,11,11,5,9,11,6,7,11,2,11,11,11,6,11,11,11,11,5,9,3,6,11,11,5,11,5,11,11,5
5,9,3,3,3,6,11,5,9,11,11,2,11,8,6,6,6,11,2,9,11,11,11,11,11,2,11,6,11,11,8,3,9,3,3,7,6,10,5,11,10,10,3,3,3,3,3,3,3,3,3,3,3,6,3,6,11,10,6,2,9,3,3,3,6,10,10,6,9,11,5,11,6,11,6,11,2,11,5,9,3,3,3,3,3,3,3,11,5,9,3,11,11,11,6,11,5,11,5,11,2,9,3,3,3,11,5,9,3,3,7,6,6,10,5,11,11,5,11,3,3,3,3,6,6,3,6,11,8,6,9,11,2,9,11,2,9,3,3,11,6,11,11,11,11,11,6,3,11,5,9,11,2,11,5,11,8,3,3,3,3,3,3,3,3,3,3,11,11,10,11,11,6,7,6,11,6,11,3,6,6,11,11,2,11,11,11,10,11,11,5,9,11,6,10,6,6,6,8,10
5,9,3,3,6,10,6,11,5,11,2,11,6,11,11,11,6,6,3,3,3,3,3,3,3,3,3,6,6,6,3,11,11,8,5,11,11,11,11,5,9,11,2,11,8,3,11,2,9,3,11,11,11,11,11,8,5,11,2,9,3,3,3,11,8,6,9,11,8,5,11,6,3,3,11,8,3,3,11,2,9,11,3,3,3,6,6,11,11,3,6,10,11,5,11,10,11,8,10,5,9,11,11,11,8,3,3,3,3,3,3,3,11,11,5,11,2,11,8,6,6,6,10,6,3,3,3,9,11,2,6,7,6,6,11,8,5,11,11,2,6,10,11,11,8,6,3,11,11,8,3,3,3,6,6,3,6,6,6,3,3,3,3,3,3,6,2,11,11,8,10,10,11,11,5,9,11,11,8,8,5,9,11,3,3,3,3,3,11,2,9,3,3,6,11,2,6,6,6,8
5,9,3,3,6,11,6,11,5,9,3,3,3,6,3,3,11,2,9,3,3,3,6,3,3,3,3,3,3,6,7,6,6,6,3,3,11,2,9,3,3,3,6,6,3,3,3,3,11,10,3,11,11,5,9,3,11,11,5,11,8,10,11,2,11,3,11,5,9,3,3,11,11,8,10,5,11,2,9,11,6,6,10,10,6,3,3,3,11,11,5,11,6,6,10,11,10,11,11,6,9,11,8,10,3,3,3,3,11,8,10,3,3,11,6,10,10,6,3,3,11,5,11,8,8,6,3,3,11,11,11,2,9,11,6,3,3,3,3,3,3,3,3,3,11,6,3,3,3,3,3,3,3,6,6,3,11,8,3,11,5,9,3,3,3,3,3,11,6,3,3,11,5,9,3,3,6,6,8,5,11,11,11,5,11,6,6,6,3,3,3,3,3,7,11,5,9,11,2,6
5,11,11,3,3,9,3,3,3,11,10,11,8,3,3,6,3,11,11,5,11,11,3,3,3,3,3,3,3,11,8,5,9,3,6,11,2,6,6,10,3,3,11,11,10,11,6,8,8,5,9,11,5,9,11,2,9,11,2,9,11,5,9,11,10,11,5,9,3,3,3,3,11,3,3,11,5,9,11,5,11,6,6,8,5,11,5,11,8,6,11,11,2,11,11,2,9,11,11,11,5,9,3,9,3,3,11,8,8,3,3,3,3,3,3,3,3,9,3,3,6,6,3,3,3,3,11,11,3,3,6,11,5,9,3,6,3,3,3,3,6,10,3,6,10,11,5,9,11,6,11,11,8,10,10,10,11,10,10,3,3,11,6,6,10,6,2,6,11,11,3,3,3,3,3,11,11,5,9,11,11,6,3,11,11,11,5,11,2,6,10,5,9,11,11,6,3,3,3,3
5,11,11,11,6,11,10,10,10,11,2,6,6,11,6,8,6,3,6,6,11,11,8,8,8,5,9,3,3,6,7,6,11,6,2,6,3,3,3,6,6,10,10,3,6,7,6,8,10,11,2,11,2,6,3,11,11,3,3,3,3,6,6,11,6,3,3,11,10,5,9,3,11,8,5,9,11,6,3,6,3,7,6,3,6,3,3,3,3,6,3,11,8,6,6,10,3,3,7,6,3,3,6,10,11,11,6,11,5,11,11,6,6,3,3,6,10,3,3,3,6,11,2,11,3,3,6,11,6,3,11,6,11,2,11,3,3,11,11,8,5,11,10,10,11,11,11,10,6,3,6,3,11,10,10,3,3,3,7,6,8,3,3,11,5,11,11,11,5,9,11,3,3,3,3,3,3,3,3,3,3,3,11,6,3,11,5,11,10,11,11,2,6,6,6,10,11,6,11,10
